transaction_id,customer_id,amount,category,timestamp
1517,4567,567.12,Food,2023-04-14 14:40:37
1518,1890,345.45,Books,2023-04-14 15:51:48
1519,2783,678.78,Sports,2023-04-14 16:02:59
1520,4123,456.90,Electronics,2023-04-15 08:14:10
1521,1654,234.23,Clothing,2023-04-15 09:25:21
1522,3892,890.56,Food,2023-04-15 10:36:32
1523,2145,567.89,Books,2023-04-15 11:47:43
1524,4876,345.12,Sports,2023-04-15 12:58:54
1525,1267,234.45,Electronics,2023-04-16 13:10:05
1526,3456,789.78,Clothing,2023-04-16 14:21:16
1527,2789,456.90,Food,2023-04-16 15:32:27
1528,4123,123.23,Books,2023-04-16 16:43:38
1529,1897,678.56,Sports,2023-04-16 17:54:49
1530,3214,567.89,Electronics,2023-04-17 07:05:00
1531,4567,345.12,Clothing,2023-04-17 08:16:11
1532,2341,234.45,Food,2023-04-17 09:27:22
1533,1523,890.78,Books,2023-04-17 10:38:33
1534,3891,456.90,Sports,2023-04-17 11:49:44
1535,4782,234.23,Electronics,2023-04-18 12:00:55
1536,2456,789.56,Clothing,2023-04-18 13:12:06
1537,987,567.89,Food,2023-04-18 14:23:17
1538,3214,345.12,Books,2023-04-18 15:34:28
1539,4567,678.45,Sports,2023-04-18 16:45:39
1540,1890,456.78,Electronics,2023-04-19 08:56:50
1541,2783,234.90,Clothing,2023-04-19 09:08:01
1542,4123,890.23,Food,2023-04-19 10:19:12
1543,1654,567.56,Books,2023-04-19 11:30:23
1544,3892,345.89,Sports,2023-04-19 12:41:34
1545,2145,234.12,Electronics,2023-04-20 13:52:45
1546,4876,789.45,Clothing,2023-04-20 14:03:56
1547,1267,456.78,Food,2023-04-20 15:15:07
1548,3456,123.90,Books,2023-04-20 16:26:18
1549,2789,678.23,Sports,2023-04-20 17:37:29
1550,4123,567.56,Electronics,2023-04-21 07:48:40
1551,1897,345.89,Clothing,2023-04-21 08:59:51
1552,3214,234.12,Food,2023-04-21 09:11:02
1553,4567,890.45,Books,2023-04-21 10:22:13
1554,2341,456.78,Sports,2023-04-21 11:33:24
1555,1523,234.90,Electronics,2023-04-22 12:44:35
1556,3891,789.23,Clothing,2023-04-22 13:55:46
1557,4782,567.56,Food,2023-04-22 14:06:57
1558,2456,345.89,Books,2023-04-22 15:18:08
1559,987,678.12,Sports,2023-04-22 16:29:19
1560,3214,456.45,Electronics,2023-04-23 08:40:30
1561,4567,234.78,Clothing,2023-04-23 09:51:41
1562,1890,890.90,Food,2023-04-23 10:02:52
1563,2783,567.23,Books,2023-04-23 11:14:03
1564,4123,345.56,Sports,2023-04-23 12:25:14
1565,1654,234.89,Electronics,2023-04-24 13:36:25
1566,3892,789.12,Clothing,2023-04-24 14:47:36
1567,2145,456.45,Food,2023-04-24 15:58:47
1568,4876,123.78,Books,2023-04-24 16:09:58
1569,1267,678.90,Sports,2023-04-24 17:21:09
1570,3456,567.23,Electronics,2023-04-25 07:32:20
1571,2789,345.56,Clothing,2023-04-25 08:43:31
1572,4123,234.89,Food,2023-04-25 09:54:42
1573,1897,890.12,Books,2023-04-25 10:05:53
1574,3214,456.45,Sports,2023-04-25 11:17:04
1575,4567,234.78,Electronics,2023-04-26 12:28:15
1576,2341,789.90,Clothing,2023-04-26 13:39:26
1577,1523,567.23,Food,2023-04-26 14:50:37
1578,3891,345.56,Books,2023-04-26 15:01:48
1579,4782,678.89,Sports,2023-04-26 16:12:59
1580,2456,456.12,Electronics,2023-04-27 08:24:10
1581,987,234.45,Clothing,2023-04-27 09:35:21
1582,3214,890.78,Food,2023-04-27 10:46:32
1583,4567,567.90,Books,2023-04-27 11:57:43
1584,1890,345.23,Sports,2023-04-27 12:08:54
1585,2783,234.56,Electronics,2023-04-28 13:20:05
1586,4123,789.89,Clothing,2023-04-28 14:31:16
1587,1654,456.12,Food,2023-04-28 15:42:27
1588,3892,123.45,Books,2023-04-28 16:53:38
1589,2145,678.78,Sports,2023-04-28 17:04:49
1590,4876,567.90,Electronics,2023-04-29 07:15:00
1591,1267,345.23,Clothing,2023-04-29 08:26:11
1592,3456,234.56,Food,2023-04-29 09:37:22
1593,2789,890.89,Books,2023-04-29 10:48:33
1594,4123,456.12,Sports,2023-04-29 11:59:44
1595,1897,234.45,Electronics,2023-04-30 12:10:55
1596,3214,789.78,Clothing,2023-04-30 13:22:06
1597,4567,567.90,Food,2023-04-30 14:33:17
1598,2341,345.23,Books,2023-04-30 15:44:28
1599,1523,678.56,Sports,2023-04-30 16:55:39
1600,3891,456.89,Electronics,2023-05-01 08:06:50
1601,4782,234.12,Clothing,2023-05-01 09:18:01
1602,2456,890.45,Food,2023-05-01 10:29:12
1603,987,567.78,Books,2023-05-01 11:40:23
1604,3214,345.90,Sports,2023-05-01 12:51:34
1605,4567,234.23,Electronics,2023-05-02 13:02:45
1606,1890,789.56,Clothing,2023-05-02 14:13:56
1607,2783,456.89,Food,2023-05-02 15:25:07
1608,4123,123.12,Books,2023-05-02 16:36:18
1609,1654,678.45,Sports,2023-05-02 17:47:29
1610,3892,567.78,Electronics,2023-05-03 07:58:40
1611,2145,345.90,Clothing,2023-05-03 08:09:51
1612,4876,234.23,Food,2023-05-03 09:21:02
1613,1267,890.56,Books,2023-05-03 10:32:13
1614,3456,456.89,Sports,2023-05-03 11:43:24
1615,2789,234.12,Electronics,2023-05-04 12:54:35
1616,4123,789.45,Clothing,2023-05-04 13:05:46
1617,1897,567.78,Food,2023-05-04 14:16:57
1618,3214,345.90,Books,2023-05-04 15:28:08
1619,4567,678.23,Sports,2023-05-04 16:39:19
1620,2341,456.56,Electronics,2023-05-05 08:50:30
1621,1523,234.89,Clothing,2023-05-05 09:01:41
1622,3891,890.12,Food,2023-05-05 10:12:52
1623,4782,567.45,Books,2023-05-05 11:24:03
1624,2456,345.78,Sports,2023-05-05 12:35:14
1625,987,234.90,Electronics,2023-05-06 13:46:25
1626,3214,789.23,Clothing,2023-05-06 14:57:36
1627,4567,456.56,Food,2023-05-06 15:08:47
1628,1890,123.89,Books,2023-05-06 16:19:58
1629,2783,678.12,Sports,2023-05-06 17:31:09
1630,4123,567.45,Electronics,2023-05-07 07:42:20
1631,1654,345.78,Clothing,2023-05-07 08:53:31
1632,3892,234.90,Food,2023-05-07 09:04:42
1633,2145,890.23,Books,2023-05-07 10:15:53
1634,4876,456.56,Sports,2023-05-07 11:27:04
1635,1267,234.89,Electronics,2023-05-08 12:38:15
1636,3456,789.12,Clothing,2023-05-08 13:49:26
1637,2789,567.45,Food,2023-05-08 14:00:37
1638,4123,345.78,Books,2023-05-08 15:11:48
1639,1897,678.90,Sports,2023-05-08 16:22:59
1640,3214,456.23,Electronics,2023-05-09 08:34:10
1641,4567,234.56,Clothing,2023-05-09 09:45:21
1642,2341,890.89,Food,2023-05-09 10:56:32
1643,1523,567.12,Books,2023-05-09 11:07:43
1644,3891,345.45,Sports,2023-05-09 12:18:54
1645,4782,234.78,Electronics,2023-05-10 13:30:05
1646,2456,789.90,Clothing,2023-05-10 14:41:16
1647,987,456.23,Food,2023-05-10 15:52:27
1648,3214,123.56,Books,2023-05-10 16:03:38
1649,4567,678.89,Sports,2023-05-10 17:14:49
1650,1890,567.12,Electronics,2023-05-11 07:
