timestamp,operation,key,server_id
1609461961,GET,user:10092,server-3
1609461965,SET,session:m1n2o3,server-3
1609461969,GET,product:50090,server-2
1609461972,SET,cart:efg890,server-2
1609461976,GET,session:m1n2o3,server-3
1609461980,SET,user:10093,server-2
1609461983,GET,cart:efg890,server-2
1609461987,SET,product:50091,server-3
1609461991,GET,user:10093,server-2
1609461994,SET,session:n2o3p4,server-3
1609461998,GET,product:50091,server-3
1609462002,SET,cart:hij123,server-2
1609462005,GET,session:n2o3p4,server-3
1609462009,SET,user:10094,server-3
1609462013,GET,cart:hij123,server-2
1609462016,SET,product:50092,server-2
1609462020,GET,user:10094,server-3
1609462024,SET,session:o3p4q5,server-2
1609462027,GET,product:50092,server-2
1609462031,SET,cart:klm456,server-3
1609462035,GET,session:o3p4q5,server-2
1609462038,SET,user:10095,server-3
1609462042,GET,cart:klm456,server-3
1609462046,GET,user:10017,server-3
1609462049,GET,product:50015,server-3
1609462053,SET,product:50093,server-2
1609462057,GET,user:10095,server-3
1609462060,SET,session:p4q5r6,server-3
1609462064,GET,product:50093,server-2
1609462068,SET,cart:nop789,server-2
1609462071,GET,session:p4q5r6,server-3
1609462075,SET,user:10096,server-2
1609462079,GET,cart:nop789,server-2
1609462082,SET,product:50094,server-3
1609462086,GET,user:10096,server-2
1609462090,SET,session:q5r6s7,server-3
1609462093,GET,product:50094,server-3
1609462097,SET,cart:qrs012,server-2
1609462101,GET,session:q5r6s7,server-3
1609462104,SET,user:10097,server-3
1609462108,GET,cart:qrs012,server-2
1609462112,SET,product:50095,server-2
1609462115,GET,user:10097,server-3
1609462119,SET,session:r6s7t8,server-2
1609462123,GET,product:50095,server-2
1609462126,SET,cart:tuv345,server-3
1609462130,GET,session:r6s7t8,server-2
1609462134,SET,user:10098,server-3
1609462137,GET,cart:tuv345,server-3
1609462141,SET,product:50096,server-2
1609462145,GET,user:10098,server-3
1609462148,SET,session:s7t8u9,server-3
1609462152,GET,product:50096,server-2
1609462156,SET,cart:wxy678,server-2
1609462159,GET,session:s7t8u9,server-3
1609462163,SET,user:10099,server-2
1609462167,GET,cart:wxy678,server-2
1609462170,SET,product:50097,server-3
1609462174,GET,user:10099,server-2
1609462178,SET,session:t8u9v0,server-3
1609462181,GET,product:50097,server-3
1609462185,SET,cart:zab901,server-2
1609462189,GET,session:t8u9v0,server-3
1609462192,SET,user:10100,server-3
1609462196,GET,cart:zab901,server-2
1609462200,GET,user:10018,server-3
1609462203,GET,product:50016,server-2
1609462207,SET,product:50098,server-2
1609462211,GET,user:10100,server-3
1609462214,SET,session:u9v0w1,server-2
1609462218,GET,product:50098,server-2
1609462222,SET,cart:cde234,server-3
1609462225,GET,session:u9v0w1,server-2
1609462229,SET,user:10101,server-3
1609462233,GET,cart:cde234,server-3
1609462236,SET,product:50099,server-2
1609462240,GET,user:10101,server-3
1609462244,SET,session:v0w1x2,server-3
1609462247,GET,product:50099,server-2
1609462251,SET,cart:fgh567,server-2
1609462255,GET,session:v0w1x2,server-3
1609462258,SET,user:10102,server-2
1609462262,GET,cart:fgh567,server-2
1609462266,SET,product:50100,server-3
1609462269,GET,user:10102,server-2
1609462273,SET,session:w1x2y3,server-3
1609462277,GET,product:50100,server-3
1609462280,SET,cart:ijk890,server-2
1609462284,GET,session:w1x2y3,server-3
1609462288,SET,user:10103,server-3
1609462291,GET,cart:ijk890,server-2
1609462295,SET,product:50101,server-2
1609462299,GET,user:10103,server-3
1609462302,SET,session:x2y3z4,server-2
1609462306,GET,product:50101,server-2
1609462310,SET,cart:lmn123,server-3
1609462313,GET,session:x2y3z4,server-2
1609462317,SET,user:10104,server-3
1609462321,GET,cart:lmn123,server-3
1609462324,SET,product:50102,server-2
1609462328,GET,user:10104,server-3
1609462332,SET,session:y3z4a5,server-3
1609462335,GET,product:50102,server-2
1609462339,SET,cart:opq456,server-2
1609462343,GET,session:y3z4a5,server-3
1609462346,SET,user:10105,server-2
1609462350,GET,cart:opq456,server-2
1609462354,GET,user:10019,server-2
1609462357,GET,product:50017,server-3
1609462361,SET,product:50103,server-3
1609462365,GET,user:10105,server-2
1609462368,SET,session:z4a5b6,server-3
1609462372,GET,product:50103,server-3
1609462376,SET,cart:rst789,server-2
1609462379,GET,session:z4a5b6,server-3
1609462383,SET,user:10106,server-3
1609462387,GET,cart:rst789,server-2
1609462390,SET,product:50104,server-2
1609462394,GET,user:10106,server-3
1609462398,SET,session:a5b6c7,server-2
1609462401,GET,product:50104,server-2
1609462405,SET,cart:uvw012,server-3
1609462409,GET,session:a5b6c7,server-2
1609462412,SET,user:10107,server-3
1609462416,GET,cart:uvw012,server-3
1609462420,SET,product:50105,server-2
1609462423,GET,user:10107,server-3
1609462427,SET,session:b6c7d8,server-3
1609462431,GET,product:50105,server-2
1609462434,SET,cart:xyz345,server-2
1609462438,GET,session:b6c7d8,server-3
1609462442,SET,user:10108,server-2
1609462445,GET,cart:xyz345,server-2
1609462449,SET,product:50106,server-3
1609462453,GET,user:10108,server-2
1609462456,SET,session:c7d8e9,server-3
1609462460,GET,product:50106,server-3
1609462464,SET,cart:abc678,server-2
1609462467,GET,session:c7d8e9,server-3
1609462471,SET,user:10109,server-3
1609462475,GET,cart:abc678,server-2
1609462478,SET,product:50107,server-2
1609462482,GET,user:10109,server-3
1609462486,SET,session:d8e9f0,server-2
1609462489,GET,product:50107,server-2
1609462493,SET,cart:def901,server-3
1609462497,GET,session:d8e9f0,server-2
1609462500,SET,user:10110,server-3
1609462504,GET,cart:def901,server-3
1609462508,GET,user:10020,server-3
1609462511,GET,product:50018,server-2
1609462515,SET,product:50108,server-2
1609462519,GET,user:10110,server-3
1609462522,SET,session:e9f0g1,server-3
1609462526,GET,product:50108,server-2
1609462530,SET,cart:ghi234,server-2
1609462533,GET,session:e9f0g1,server-3
1609462537,SET,user:10111,server-2
1609462541,GET,cart:ghi234,server-2
1609462544,SET,product:50109,server-3
1609462548,GET,user:10111,server-2
1609462552,SET,session:f0g1h2,server-3
1609462555,GET,product:50109,server-3
1609462559,SET,cart:jkl567,server-2
1609462563,GET,session:f0g1h2,server-3
1609462566,SET,user:10112,server-3
1609462570,GET,cart:jkl567,server-2
1609462574,SET,product:50110,server-2
1609462577,GET,user:10112,server-3
1609462581,SET,session:g1h2i3,server-2
1609462585,GET,product:50110,server-2
1609462588,SET,cart:mno890,server-3
1609462592,GET,session:g1h2i3,server-2
1609462596,SET,user:10113,server-3
1609462599,GET,cart:mno890,server-3
1609462603,SET,product:50111,server-2
1609462607,GET,user:10113,server-3
1609462610,SET,session:h2i3j4,server-3
1609462614,GET,product:50111,server-2
1609462618,SET,cart:pqr123,server-2
1609462621,GET,session:h2i3j4,server-3
1609462625,SET,user:10114,server-2
1609462629,GET,cart:pqr123,server-2
1609462632,SET,product:50112,server-3
1609462636,GET,user:10114,server-2
1609462640,SET,session:i3j4k5,server-3
1609462643,GET,product:50112,server-3
1609462647,SET,cart:stu456,server-2
1609462651,GET,session:i3j4k5,server-3
1609462654,SET,user:10115,server-3
1609462658,GET,cart:stu456,server-2
1609462662,GET,user:10021,server-3
1609462665,GET,product:50019,server-2
1609462669,SET,product:50113,server-2
1609462673,GET,user:10115,server-3
1609462676,SET,session:j4k5l6,server-2
1609462680,GET,product:50113,server-2
1609462684,SET,cart:vwx789,server-3
1609462687,GET,session:j4k5l6,server-2
1609462691,SET,user:10
