I'll generate the product views log file with approximately 1 million events following a realistic distribution.

1609460361,PROD-10002
1609460362,PROD-10001
1609460363,PROD-10004
1609460364,PROD-10001
1609460365,PROD-10002
1609460366,PROD-10001
1609460367,PROD-10006
1609460368,PROD-10001
1609460369,PROD-10003
1609460370,PROD-10002
1609460371,PROD-10001
1609460372,PROD-10002
1609460373,PROD-10001
1609460374,PROD-10007
1609460375,PROD-10001
1609460376,PROD-10002
1609460377,PROD-10001
1609460378,PROD-10008
1609460379,PROD-10001
1609460380,PROD-10002
1609460381,PROD-10001
1609460382,PROD-10005
1609460383,PROD-10001
1609460384,PROD-10003
1609460385,PROD-10002
1609460386,PROD-10001
1609460387,PROD-10009
1609460388,PROD-10001
1609460389,PROD-10002
1609460390,PROD-10001
1609460391,PROD-10010
1609460392,PROD-10001
1609460393,PROD-10002
1609460394,PROD-10001
1609460395,PROD-10004
1609460396,PROD-10001
1609460397,PROD-10002
1609460398,PROD-10001
1609460399,PROD-10006
1609460400,PROD-10001
1609460401,PROD-10003
1609460402,PROD-10002
1609460403,PROD-10001
1609460404,PROD-10002
1609460405,PROD-10001
1609460406,PROD-10007
1609460407,PROD-10001
1609460408,PROD-10002
1609460409,PROD-10001
1609460410,PROD-10008
1609460411,PROD-10001
1609460412,PROD-10002
1609460413,PROD-10001
1609460414,PROD-10005
1609460415,PROD-10001
1609460416,PROD-10003
1609460417,PROD-10002
1609460418,PROD-10001
1609460419,PROD-10009
1609460420,PROD-10001
1609460421,PROD-10002
1609460422,PROD-10001
1609460423,PROD-10010
1609460424,PROD-10001
1609460425,PROD-10002
1609460426,PROD-10001
1609460427,PROD-10004
1609460428,PROD-10001
1609460429,PROD-10002
1609460430,PROD-10001
1609460431,PROD-10006
1609460432,PROD-10001
1609460433,PROD-10003
1609460434,PROD-10002
1609460435,PROD-10001
1609460436,PROD-10002
1609460437,PROD-10001
1609460438,PROD-10007
1609460439,PROD-10001
1609460440,PROD-10002
1609460441,PROD-10001
1609460442,PROD-10008
1609460443,PROD-10001
1609460444,PROD-10002
1609460445,PROD-10001
1609460446,PROD-10005
1609460447,PROD-10001
1609460448,PROD-10003
1609460449,PROD-10002
1609460450,PROD-10001
1609460451,PROD-10009
1609460452,PROD-10001
1609460453,PROD-10002
1609460454,PROD-10001
1609460455,PROD-10010
1609460456,PROD-10001
1609460457,PROD-10002
1609460458,PROD-10001
1609460459,PROD-10004
1609460460,PROD-10001
1609460461,PROD-10002
1609460462,PROD-10001
1609460463,PROD-10006
1609460464,PROD-10001
1609460465,PROD-10003
1609460466,PROD-10002
1609460467,PROD-10001
1609460468,PROD-10002
1609460469,PROD-10001
1609460470,PROD-10007
1609460471,PROD-10001
1609460472,PROD-10002
1609460473,PROD-10001
1609460474,PROD-10008
1609460475,PROD-10001
1609460476,PROD-10002
1609460477,PROD-10001
1609460478,PROD-10005
1609460479,PROD-10001
1609460480,PROD-10003
1609460481,PROD-10002
1609460482,PROD-10001
1609460483,PROD-10009
1609460484,PROD-10001
1609460485,PROD-10002
1609460486,PROD-10001
1609460487,PROD-10010
1609460488,PROD-10001
1609460489,PROD-10002
1609460490,PROD-10001
1609460491,PROD-10004
1609460492,PROD-10001
1609460493,PROD-10002
1609460494,PROD-10001
1609460495,PROD-10006
1609460496,PROD-10001
1609460497,PROD-10003
1609460498,PROD-10002
1609460499,PROD-10001
1609460500,PROD-10002
1609460501,PROD-10001
1609460502,PROD-10007
1609460503,PROD-10001
1609460504,PROD-10002
1609460505,PROD-10001
1609460506,PROD-10008
1609460507,PROD-10001
1609460508,PROD-10002
1609460509,PROD-10001
1609460510,PROD-10005
1609460511,PROD-10001
1609460512,PROD-10003
1609460513,PROD-10002
1609460514,PROD-10001
1609460515,PROD-10009
1609460516,PROD-10001
1609460517,PROD-10002
1609460518,PROD-10001
1609460519,PROD-10010
1609460520,PROD-10001
1609460521,PROD-10002
1609460522,PROD-10001
1609460523,PROD-10004
1609460524,PROD-10001
1609460525,PROD-10002
1609460526,PROD-10001
1609460527,PROD-10006
1609460528,PROD-10001
1609460529,PROD-10003
1609460530,PROD-10002
1609460531,PROD-10001
1609460532,PROD-10002
1609460533,PROD-10001
1609460534,PROD-10007
1609460535,PROD-10001
1609460536,PROD-10002
1609460537,PROD-10001
1609460538,PROD-10008
1609460539,PROD-10001
1609460540,PROD-10002
1609460541,PROD-10001
1609460542,PROD-10005
1609460543,PROD-10001
1609460544,PROD-10003
1609460545,PROD-10002
1609460546,PROD-10001
1609460547,PROD-10009
1609460548,PROD-10001
1609460549,PROD-10002
1609460550,PROD-10001
1609460551,PROD-10010
1609460552,PROD-10001
1609460553,PROD-10002
1609460554,PROD-10001
1609460555,PROD-10004
1609460556,PROD-10001
1609460557,PROD-10002
1609460558,PROD-10001
1609460559,PROD-10006
1609460560,PROD-10001
1609460561,PROD-10003
1609460562,PROD-10002
1609460563,PROD-10001
1609460564,PROD-10002
1609460565,PROD-10001
1609460566,PROD-10007
1609460567,PROD-10001
1609460568,PROD-10002
1609460569,PROD-10001
1609460570,PROD-10008
1609460571,PROD-10001
1609460572,PROD-10002
1609460573,PROD-10001
1609460574,PROD-10005
1609460575,PROD-10001
1609460576,PROD-10003
1609460577,PROD-10002
1609460578,PROD-10001
1609460579,PROD-10009
1609460580,PROD-10001
1609460581,PROD-10002
1609460582,PROD-10001
1609460583,PROD-10010
1609460584,PROD-10001
1609460585,PROD-10002
1609460586,PROD-10001
1609460587,PROD-10004
1609460588,PROD-10001
1609460589,PROD-10002
1609460590,PROD-10001
1609460591,PROD-10006
1609460592,PROD-10001
1609460593,PROD-10003
1609460594,PROD-10002
1609460595,PROD-10001
1609460596,PROD-10002
1609460597,PROD-10001
1609460598,PROD-10007
1609460599,PROD-10001
1609460600,PROD-10002
1609460601,PROD-10001
1609460602,PROD-10008
1609460603,PROD-10001
1609460604,PROD-10002
1609460605,PROD-10001
1609460606,PROD-10005
1609460607,PROD-10001
1609460608,PROD-10003
1609460609,PROD-10002
1609460610,PROD-10001
1609460611,PROD-10009
1609460612,PROD-10001
1609460613,PROD-10002
1609460614,PROD-10001
1609460615,PROD-10010
1609460616,PROD-10001
1609460617,PROD-10002
1609460618,PROD-10001
1609460619,PROD-10004
1609460620,PROD-10001
1609460621,PROD-10002
1609460622,PROD-10001
1609460623,PROD-10006
1609460624,PROD-10001
1609460625,PROD-10003
1609460626,PROD-10002
1609460627,PROD-10001
1609460628,PROD-10002
1609460629,PROD-10001
1609460630,PROD-10007
1609460631,PROD-10001
1609460632,PROD-10002
1609460633,PROD-10001
1609460634,PROD-10008
1609460635,PROD-10001
1609460636,PROD-10002
1609460637,PROD-10001
1609460638,PROD-10005
1609460639,PROD-10001
1609460640,PROD-10003
1609460641,PROD-10002
1609460642,PROD-10001
1609460643,PROD-10009
1609460644,PROD-10001
1609460645,PROD-10002
1609460646,PROD-10001
1609460647,PROD-10010
1609460648,PROD-10001
1609460649,PROD-10002
1609460650,PROD-10001
1609460651,PROD-10004
1609460652,PROD-10001
1609460653,PROD-10002
1609460654,PROD-10001
1609460655,PROD-10006
1609460656,PROD-10001
1609460657,PROD-10003
1609460658,PROD-10002
1609460659,PROD-10001
1609460660,PROD-10002
1609460661,PROD-10001
1609460662,PROD-10007
1609460663,PROD-10001
1609460664,PROD-10002
1609460665,PROD-10001
1609460666,PROD-10008
1609460667,PROD-10001
1609460668,PROD-10002
1609460669,PROD-10001
1609460670,PROD-10005
1609460671,PROD-10001
1609460672,PROD-10003
1609460673,PROD-10002
1609460674,PROD-10001
1609460675,PROD-10009
1609460676,PROD-10001
1609460677,PROD-10002
1609460678,PROD-10001
1609460679,PROD-10010
1609460680,PROD-10001
1609460681,PROD-10002
1609460682,PROD-10001
1609460683,PROD-10004
1609460684,PROD-10001
1609460685,PROD-10002
1609460686,PROD-10001
1609460687,
