userId,movieId,rating,timestamp
160,89,3.0,1509456789
160,111,4.0,1509567890
160,133,3.5,1509678901
160,155,4.0,1509789012
161,12,4.5,1510123456
161,34,4.0,1510234567
161,56,3.5,1510345678
161,78,4.0,1510456789
161,100,4.5,1510567890
161,122,3.5,1510678901
162,45,3.0,1511123456
162,67,3.5,1511234567
162,89,4.0,1511345678
162,111,3.5,1511456789
162,133,3.0,1511567890
162,155,4.0,1511678901
162,177,3.5,1511789012
162,199,4.0,1511890123
163,23,4.0,1512123456
163,45,3.5,1512234567
163,67,4.5,1512345678
163,89,4.0,1512456789
163,111,3.5,1512567890
163,133,4.0,1512678901
164,12,3.5,1513123456
164,34,4.0,1513234567
164,56,3.5,1513345678
164,78,3.0,1513456789
164,100,4.0,1513567890
164,122,3.5,1513678901
164,144,4.0,1513789012
164,166,3.5,1513890123
165,45,4.5,1514123456
165,67,4.0,1514234567
165,89,3.5,1514345678
165,111,4.0,1514456789
165,133,3.5,1514567890
165,155,4.5,1514678901
166,23,3.0,1515123456
166,45,3.5,1515234567
166,67,4.0,1515345678
166,89,3.5,1515456789
166,111,3.0,1515567890
166,133,4.0,1515678901
166,155,3.5,1515789012
167,12,4.0,1516123456
167,34,3.5,1516234567
167,56,4.5,1516345678
167,78,4.0,1516456789
167,100,3.5,1516567890
167,122,4.0,1516678901
168,45,3.5,1517123456
168,67,4.0,1517234567
168,89,3.5,1517345678
168,111,3.0,1517456789
168,133,4.0,1517567890
168,155,3.5,1517678901
168,177,4.0,1517789012
169,23,4.5,1518123456
169,45,4.0,1518234567
169,67,3.5,1518345678
169,89,4.5,1518456789
169,111,4.0,1518567890
169,133,3.5,1518678901
170,12,3.0,1519123456
170,34,3.5,1519234567
170,56,4.0,1519345678
170,78,3.5,1519456789
170,100,3.0,1519567890
170,122,4.0,1519678901
170,144,3.5,1519789012
170,166,4.0,1519890123
171,45,4.0,1520123456
171,67,3.5,1520234567
171,89,4.5,1520345678
171,111,3.0,1520456789
171,133,4.0,1520567890
171,155,3.5,1520678901
172,23,3.5,1521123456
172,45,4.0,1521234567
172,67,3.5,1521345678
172,89,3.0,1521456789
172,111,4.0,1521567890
172,133,3.5,1521678901
172,155,4.0,1521789012
173,12,4.5,1522123456
173,34,4.0,1522234567
173,56,3.5,1522345678
173,78,4.0,1522456789
173,100,3.5,1522567890
173,122,4.5,1522678901
174,45,3.0,1523123456
174,67,3.5,1523234567
174,89,4.0,1523345678
174,111,3.5,1523456789
174,133,3.0,1523567890
174,155,4.0,1523678901
174,177,3.5,1523789012
174,199,4.0,1523890123
175,23,4.0,1524123456
175,45,3.5,1524234567
175,67,4.5,1524345678
175,89,4.0,1524456789
175,111,3.5,1524567890
175,133,4.0,1524678901
176,12,3.5,1525123456
176,34,4.0,1525234567
176,56,3.5,1525345678
176,78,3.0,1525456789
176,100,4.0,1525567890
176,122,3.5,1525678901
176,144,4.0,1525789012
177,45,4.5,1526123456
177,67,4.0,1526234567
177,89,3.5,1526345678
177,111,4.0,1526456789
177,133,4.5,1526567890
177,155,3.5,1526678901
178,23,3.0,1527123456
178,45,3.5,1527234567
178,67,4.0,1527345678
178,89,3.5,1527456789
178,111,3.0,1527567890
178,133,4.0,1527678901
178,155,3.5,1527789012
179,12,4.0,1528123456
179,34,3.5,1528234567
179,56,4.5,1528345678
179,78,4.0,1528456789
179,100,3.5,1528567890
179,122,4.0,1528678901
180,45,3.5,1529123456
180,67,4.0,1529234567
180,89,3.5,1529345678
180,111,3.0,1529456789
180,133,4.0,1529567890
180,155,3.5,1529678901
180,177,4.0,1529789012
180,199,3.5,1529890123
181,23,4.5,1530123456
181,45,4.0,1530234567
181,67,3.5,1530345678
181,89,4.5,1530456789
181,111,4.0,1530567890
181,133,3.5,1530678901
182,12,3.0,1531123456
182,34,3.5,1531234567
182,56,4.0,1531345678
182,78,3.5,1531456789
182,100,3.0,1531567890
182,122,4.0,1531678901
182,144,3.5,1531789012
183,45,4.0,1532123456
183,67,3.5,1532234567
183,89,4.5,1532345678
183,111,3.0,1532456789
183,133,4.0,1532567890
183,155,3.5,1532678901
184,23,3.5,1533123456
184,45,4.0,1533234567
184,67,3.5,1533345678
184,89,3.0,1533456789
184,111,4.0,1533567890
184,133,3.5,1533678901
184,155,4.0,1533789012
185,12,4.5,1534123456
185,34,4.0,1534234567
185,56,3.5,1534345678
185,78,4.0,1534456789
185,100,4.5,1534567890
185,122,3.5,1534678901
186,45,3.0,1535123456
186,67,3.5,1535234567
186,89,4.0,1535345678
186,111,3.5,1535456789
186,133,3.0,1535567890
186,155,4.0,1535678901
186,177,3.5,1535789012
186,199,4.0,1535890123
187,23,4.0,1536123456
187,45,3.5,1536234567
187,67,4.5,1536345678
187,89,4.0,1536456789
187,111,3.5,1536567890
187,133,4.0,1536678901
