transaction_id,amount,time_of_day,merchant_category,card_present,international,is_fraud
1731,78.90,10,gas,True,False,0
1732,198.76,14,groceries,True,False,0
1733,145.67,17,restaurant,True,False,0
1734,89.23,9,gas,True,False,0
1735,234.56,12,groceries,True,False,0
1736,112.34,18,restaurant,True,False,0
1737,67.89,15,gas,True,False,0
1738,178.90,11,groceries,True,False,0
1739,167.89,16,restaurant,True,False,0
1740,78.90,8,gas,True,False,0
1741,145.67,13,groceries,True,False,0
1742,134.56,19,restaurant,True,False,0
1743,89.23,10,gas,True,False,0
1744,212.34,14,groceries,True,False,0
1745,156.78,17,restaurant,True,False,0
1746,67.45,9,gas,True,False,0
1747,189.23,12,groceries,True,False,0
1748,123.45,18,restaurant,True,False,0
1749,78.90,15,gas,True,False,0
1750,198.76,11,groceries,True,False,0
1751,145.67,16,restaurant,True,False,0
1752,89.23,8,gas,True,False,0
1753,234.56,13,groceries,True,False,0
1754,112.34,19,restaurant,True,False,0
1755,67.89,10,gas,True,False,0
1756,178.90,14,groceries,True,False,0
1757,167.89,17,restaurant,True,False,0
1758,78.90,9,gas,True,False,0
1759,145.67,12,groceries,True,False,0
1760,134.56,18,restaurant,True,False,0
1761,89.23,15,gas,True,False,0
1762,212.34,11,groceries,True,False,0
1763,156.78,16,restaurant,True,False,0
1764,67.45,8,gas,True,False,0
1765,189.23,13,groceries,True,False,0
1766,123.45,19,restaurant,True,False,0
1767,78.90,10,gas,True,False,0
1768,198.76,14,groceries,True,False,0
1769,145.67,17,restaurant,True,False,0
1770,89.23,9,gas,True,False,0
1771,234.56,12,groceries,True,False,0
1772,112.34,18,restaurant,True,False,0
1773,67.89,15,gas,True,False,0
1774,178.90,11,groceries,True,False,0
1775,167.89,16,restaurant,True,False,0
1776,78.90,8,gas,True,False,0
1777,145.67,13,groceries,True,False,0
1778,134.56,19,restaurant,True,False,0
1779,89.23,10,gas,True,False,0
1780,212.34,14,groceries,True,False,0
1781,156.78,17,restaurant,True,False,0
1782,67.45,9,gas,True,False,0
1783,189.23,12,groceries,True,False,0
1784,123.45,18,restaurant,True,False,0
1785,78.90,15,gas,True,False,0
1786,198.76,11,groceries,True,False,0
1787,145.67,16,restaurant,True,False,0
1788,89.23,8,gas,True,False,0
1789,234.56,13,groceries,True,False,0
1790,112.34,19,restaurant,True,False,0
1791,67.89,10,gas,True,False,0
1792,178.90,14,groceries,True,False,0
1793,167.89,17,restaurant,True,False,0
1794,78.90,9,gas,True,False,0
1795,145.67,12,groceries,True,False,0
1796,134.56,18,restaurant,True,False,0
1797,89.23,15,gas,True,False,0
1798,212.34,11,groceries,True,False,0
1799,156.78,16,restaurant,True,False,0
1800,67.45,8,gas,True,False,0
1801,189.23,13,groceries,True,False,0
1802,123.45,19,restaurant,True,False,0
1803,78.90,10,gas,True,False,0
1804,198.76,14,groceries,True,False,0
1805,145.67,17,restaurant,True,False,0
1806,89.23,9,gas,True,False,0
1807,234.56,12,groceries,True,False,0
1808,112.34,18,restaurant,True,False,0
1809,67.89,15,gas,True,False,0
1810,178.90,11,groceries,True,False,0
1811,167.89,16,restaurant,True,False,0
1812,78.90,8,gas,True,False,0
1813,145.67,13,groceries,True,False,0
1814,134.56,19,restaurant,True,False,0
1815,89.23,10,gas,True,False,0
1816,212.34,14,groceries,True,False,0
1817,156.78,17,restaurant,True,False,0
1818,67.45,9,gas,True,False,0
1819,189.23,12,groceries,True,False,0
1820,123.45,18,restaurant,True,False,0
1821,78.90,15,gas,True,False,0
1822,198.76,11,groceries,True,False,0
1823,145.67,16,restaurant,True,False,0
1824,89.23,8,gas,True,False,0
1825,234.56,13,groceries,True,False,0
1826,112.34,19,restaurant,True,False,0
1827,67.89,10,gas,True,False,0
1828,178.90,14,groceries,True,False,0
1829,167.89,17,restaurant,True,False,0
1830,78.90,9,gas,True,False,0
1831,145.67,12,groceries,True,False,0
1832,134.56,18,restaurant,True,False,0
1833,89.23,15,gas,True,False,0
1834,212.34,11,groceries,True,False,0
1835,156.78,16,restaurant,True,False,0
1836,67.45,8,gas,True,False,0
1837,189.23,13,groceries,True,False,0
1838,123.45,19,restaurant,True,False,0
1839,78.90,10,gas,True,False,0
1840,198.76,14,groceries,True,False,0
1841,145.67,17,restaurant,True,False,0
1842,89.23,9,gas,True,False,0
1843,234.56,12,groceries,True,False,0
1844,112.34,18,restaurant,True,False,0
1845,67.89,15,gas,True,False,0
1846,178.90,11,groceries,True,False,0
1847,167.89,16,restaurant,True,False,0
1848,78.90,8,gas,True,False,0
1849,145.67,13,groceries,True,False,0
1850,134.56,19,restaurant,True,False,0
1851,89.23,10,gas,True,False,0
1852,212.34,14,groceries,True,False,0
1853,156.78,17,restaurant,True,False,0
1854,67.45,9,gas,True,False,0
1855,189.23,12,groceries,True,False,0
1856,123.45,18,restaurant,True,False,0
1857,78.90,15,gas,True,False,0
1858,198.76,11,groceries,True,False,0
1859,145.67,16,restaurant,True,False,0
1860,89.23,8,gas,True,False,0
1861,234.56,13,groceries,True,False,0
1862,112.34,19,restaurant,True,False,0
1863,67.89,10,gas,True,False,0
1864,178.90,14,groceries,True,False,0
1865,167.89,17,restaurant,True,False,0
1866,78.90,9,gas,True,False,0
1867,145.67,12,groceries,True,False,0
1868,134.56,18,restaurant,True,False,0
1869,89.23,15,gas,True,False,0
1870,212.34,11,groceries,True,False,0
1871,156.78,16,restaurant,True,False,0
1872,67.45,8,gas,True,False,0
1873,189.23,13,groceries,True,False,0
1874,123.45,19,restaurant,True,False,0
1875,78.90,10,gas,True,False,0
1876,198.76,14,groceries,True,False,0
1877,145.67,17,restaurant,True,False,0
1878,89.23,9,gas,True,False,0
1879,234.56,12,groceries,True,False,0
1880,112.34,18,restaurant,True,False,0
1881,67.89,15,gas,True,False,0
1882,178.90,11,groceries,True,False,0
1883,167.89,16,restaurant,True,False,0
1884,78.90,8,gas,True,False,0
1885,145.67,13,groceries,True,False,0
1886,134.56,19,restaurant,True,False,0
1887,89.23,10,gas,True,False,0
1888,212.34,14,groceries,True,False,0
1889,156.78,17,restaurant,True,False,0
1890,67.45,9,gas,True,False,0
1891,189.23,12,groceries,True,False,0
1892,123.45,18,restaurant,True,False,0
1893,78.90,15,gas,True,False,0
1894,198.76,11,groceries,True,False,0
1895,145.67,16,restaurant,True,False,0
1896,89.23,8,gas,True,False,0
1897,234.56,13,groceries,True,False,0
1898,112.34,19,restaurant,True,False,0
1899,67.89,10,gas,True,False,0
1900,178.90,14,groceries,True,False,0
1901,167.89,17,restaurant,True,False,0
1902,78.90,9,gas,True,False,0
1903,145.67,12,groceries,True,False,0
1904,134.56,18,restaurant,True,False,0
1905,89.23,15,gas,True,False,0
1906,212.34,11,groceries,True,False,0
1907,156.78,16,restaurant,True,False,0
1908,67.45,8,gas,True,False,0
1909,189.23,13,groceries,True,False,0
1910,123.45,19,restaurant,True,False,0
1911,78.90,10,gas,True,False,0
1912,198.76,14,groceries,True,False,0
1913,145.67,17,restaurant,True,False,0
1914,89.23,9,gas,True,False,0
1915,234.56,12,groceries,True,False,0
1916,112.34,18,restaurant,True,False,0
1917,67.89,15,gas,True,False,0
1918,178.90,11,groceries,True,False,0
1919,167.89,16,restaurant,True,False,0
1920,78.90,8,gas,True,False,0
1921,145.67,13,groceries,True,False,0
1922,134.56,19,restaurant,True,False,0
1923,89.23,10,gas,True,False,0
1924,212.34,14,groceries,True,False,0
1925,156.78,17,restaurant,True,False,0
1926,67.45,9,gas,True,False,0
1927,189.23,12,groceries,True,False,0
1928,123.45,18,restaurant,True,False,0
1929,78.90,15,gas,True,False,0
1930,198.76,11,groceries,True,False,0
1931,145.67,16,restaurant,True,False,0
1932,89.23,8,gas,True,False,0
1933,234.56,13,groceries,True,False,0
1934,112.34,19,restaurant,True,False,0
1935,67.89,10,gas,True,False,0
1936,178.90,14,groceries,True,False,0
1937,167.89,17,restaurant,True,False,0
1938,78.90,9,gas,True,False,0
1939,145.67,12,groceries,True,False,0
1940,134.56,18,restaurant,True,False,0
